Name,Microsoft Reading Coach
Description,"Microsoft Reading Coach is an AI-powered tool designed to provide personalized reading practice and feedback to improve students' fluency, comprehension, and confidence in reading."
Publisher,Microsoft
Grade Level,Any
Link,https://coach.microsoft.com/webapp

Title,Description,Action,URL
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
Read a passage from the Reading Coach library,,Do,https://coach.microsoft.com/webapp
Create a story using AI and read it,,Do,https://coach.microsoft.com/webapp
